review_id=R000001 | customer_id=C008526 | product_id=P01279 | product=toy set | date=2024-09-07 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R004088 | customer_id=C004957 | product_id=P01178 | product=toy set | date=2024-07-05 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R004089 | customer_id=C001112 | product_id=P00819 | product=blender | date=2024-05-15 | rating=2/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R004090 | customer_id=C001107 | product_id=P00240 | product=novel | date=2022-08-03 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R004091 | customer_id=C001923 | product_id=P00358 | product=toy set | date=2022-09-02 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R004092 | customer_id=C002020 | product_id=P00662 | product=jacket | date=2024-01-04 | rating=4/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R004093 | customer_id=C006288 | product_id=P00042 | product=blender | date=2023-02-14 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R004094 | customer_id=C008353 | product_id=P01206 | product=headphones | date=2024-02-04 | rating=4/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R004095 | customer_id=C004408 | product_id=P01503 | product=blender | date=2022-10-15 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R004096 | customer_id=C005047 | product_id=P01762 | product=laptop | date=2023-07-23 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R004097 | customer_id=C008089 | product_id=P01904 | product=blender | date=2024-05-06 | rating=5/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R004098 | customer_id=C007409 | product_id=P01260 | product=novel | date=2023-12-27 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R004099 | customer_id=C005575 | product_id=P00190 | product=trainers | date=2022-12-10 | rating=2/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R004100 | customer_id=C003605 | product_id=P00841 | product=skincare kit | date=2023-02-11 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R004101 | customer_id=C000255 | product_id=P00764 | product=skincare kit | date=2024-09-19 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R004102 | customer_id=C003370 | product_id=P00149 | product=skincare kit | date=2023-07-02 | rating=5/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R004103 | customer_id=C007007 | product_id=P00379 | product=watch | date=2024-08-12 | rating=4/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R004104 | customer_id=C006403 | product_id=P00835 | product=novel | date=2022-02-02 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R004105 | customer_id=C008451 | product_id=P00068 | product=jacket | date=2022-12-19 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R004106 | customer_id=C002795 | product_id=P00753 | product=blender | date=2022-07-01 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R004107 | customer_id=C000299 | product_id=P01698 | product=jacket | date=2024-02-03 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R004108 | customer_id=C004745 | product_id=P01026 | product=coffee maker | date=2024-11-09 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R004109 | customer_id=C002130 | product_id=P01031 | product=skincare kit | date=2022-11-05 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R004110 | customer_id=C007249 | product_id=P00241 | product=blender | date=2024-05-18 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R004111 | customer_id=C000194 | product_id=P01513 | product=coffee maker | date=2022-09-14 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R004112 | customer_id=C000173 | product_id=P00729 | product=toy set | date=2022-06-01 | rating=1/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R004113 | customer_id=C005895 | product_id=P00794 | product=toy set | date=2022-04-18 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R004114 | customer_id=C001272 | product_id=P01889 | product=laptop | date=2022-12-02 | rating=2/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R004115 | customer_id=C001782 | product_id=P01211 | product=toy set | date=2022-09-26 | rating=1/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R004116 | customer_id=C000205 | product_id=P00412 | product=skincare kit | date=2022-08-08 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R004117 | customer_id=C009189 | product_id=P00548 | product=toy set | date=2022-05-31 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R004118 | customer_id=C006197 | product_id=P01305 | product=trainers | date=2024-03-19 | rating=1/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R004119 | customer_id=C001084 | product_id=P01093 | product=novel | date=2024-01-26 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R004120 | customer_id=C005219 | product_id=P00097 | product=novel | date=2024-10-01 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R004121 | customer_id=C006144 | product_id=P01795 | product=trainers | date=2022-06-21 | rating=5/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R004122 | customer_id=C005117 | product_id=P00535 | product=headphones | date=2022-11-03 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R004123 | customer_id=C007715 | product_id=P01026 | product=skincare kit | date=2023-10-09 | rating=1/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R004124 | customer_id=C006993 | product_id=P00311 | product=blender | date=2024-10-03 | rating=2/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R004125 | customer_id=C001508 | product_id=P00396 | product=coffee maker | date=2022-12-14 | rating=5/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R004126 | customer_id=C000604 | product_id=P01029 | product=headphones | date=2023-12-31 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R004127 | customer_id=C007676 | product_id=P00452 | product=jacket | date=2023-08-11 | rating=5/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R004128 | customer_id=C004990 | product_id=P00732 | product=blender | date=2024-09-26 | rating=1/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R004129 | customer_id=C004842 | product_id=P00283 | product=coffee maker | date=2022-08-17 | rating=1/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R004130 | customer_id=C002124 | product_id=P00714 | product=blender | date=2024-11-15 | rating=2/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R004131 | customer_id=C000397 | product_id=P01433 | product=novel | date=2023-07-10 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R004132 | customer_id=C003648 | product_id=P01819 | product=skincare kit | date=2024-11-04 | rating=2/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R004133 | customer_id=C001094 | product_id=P01899 | product=jacket | date=2023-02-14 | rating=2/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R004134 | customer_id=C006306 | product_id=P01386 | product=laptop | date=2024-12-18 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R004135 | customer_id=C008593 | product_id=P00147 | product=trainers | date=2022-03-23 | rating=4/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R004136 | customer_id=C000411 | product_id=P01657 | product=toy set | date=2022-05-02 | rating=2/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R004137 | customer_id=C002370 | product_id=P01175 | product=headphones | date=2022-06-16 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R004138 | customer_id=C004133 | product_id=P01117 | product=novel | date=2023-11-16 | rating=4/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R004139 | customer_id=C000722 | product_id=P00476 | product=laptop | date=2022-07-10 | rating=1/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R004140 | customer_id=C003186 | product_id=P01407 | product=trainers | date=2024-09-29 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R004141 | customer_id=C007375 | product_id=P01198 | product=watch | date=2023-10-03 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R004142 | customer_id=C006026 | product_id=P01778 | product=coffee maker | date=2024-04-25 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R004143 | customer_id=C004697 | product_id=P00335 | product=headphones | date=2024-02-26 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R004144 | customer_id=C006145 | product_id=P01782 | product=laptop | date=2022-07-30 | rating=4/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R004145 | customer_id=C008888 | product_id=P00037 | product=toy set | date=2022-03-22 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R004146 | customer_id=C009977 | product_id=P01249 | product=headphones | date=2023-08-10 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R004147 | customer_id=C006763 | product_id=P01305 | product=laptop | date=2024-11-09 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R004148 | customer_id=C001948 | product_id=P01153 | product=toy set | date=2023-04-10 | rating=2/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R004149 | customer_id=C002593 | product_id=P00194 | product=novel | date=2024-06-15 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R004150 | customer_id=C002992 | product_id=P00191 | product=coffee maker | date=2023-04-02 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R004151 | customer_id=C008060 | product_id=P01773 | product=laptop | date=2022-10-21 | rating=2/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
